Наименование;Раздел;Таблица фигур;Вид затвора;Тип присоединения;Тип привода;Диаметр DN, мм;Давление PN, кгс/см²;Материал корпуса;Цена закупки;Срок изготовления;Артикул;Картинки;Материал уплотнения
Кран шаровой разборный проходной полнопроходной муфтовый ручной КШ-Р.П.ПП.М.Р. DN 50 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.М.Р.;-;Муфтовое;Ручной;50;16;Хладостойкая сталь;0;Под заказ;7000094;0.png;-
Кран шаровой разборный проходной полнопроходной муфтовый ручной КШ-Р.П.ПП.М.Р. DN 65 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.М.Р.;-;Муфтовое;Ручной;65;16;Хладостойкая сталь;0;Под заказ;7000095;0.png;-
Кран шаровой разборный проходной полнопроходной муфтовый ручной КШ-Р.П.ПП.М.Р. DN 80 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.М.Р.;-;Муфтовое;Ручной;80;16;Хладостойкая сталь;0;Под заказ;7000096;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 10 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;10;16;Хладостойкая сталь;0;Под заказ;7000097;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 15 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;15;16;Хладостойкая сталь;0;Под заказ;7000098;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 20 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;20;16;Хладостойкая сталь;0;Под заказ;7000099;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 25 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;25;16;Хладостойкая сталь;0;Под заказ;7000100;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 32 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;32;16;Хладостойкая сталь;0;Под заказ;7000101;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 40 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;40;16;Хладостойкая сталь;0;Под заказ;7000102;0.png;-
Кран шаровой разборный проходной полнопроходной штуцерно-ниппельный ручной КШ-Р.П.ПП.ШН.Р. DN 50 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.ШН.Р.;-;Штуцерно-ниппельное;Ручной;50;16;Хладостойкая сталь;0;Под заказ;7000103;0.png;-
Кран шаровой разборный проходной неполнопроходной фланцевый ручной КШ-Р.П.НП.Ф.Р. DN 65/50 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.Ф.Р.;-;Фланцевое;Ручной;65/50;16;Хладостойкая сталь;0;Под заказ;7000104;0.png;-
Кран шаровой разборный проходной неполнопроходной фланцевый ручной КШ-Р.П.НП.Ф.Р. DN 100/80 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.Ф.Р.;-;Фланцевое;Ручной;100/80;16;Хладостойкая сталь;0;Под заказ;7000105;0.png;-
Кран шаровой разборный проходной неполнопроходной фланцевый ручной КШ-Р.П.НП.Ф.Р. DN 125/100 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.Ф.Р.;-;Фланцевое;Ручной;125/100;16;Хладостойкая сталь;0;Под заказ;7000106;0.png;-
Кран шаровой разборный проходной неполнопроходной под приварку ручной КШ-Р.П.НП.П.Р. DN 65/50 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.П.Р.;-;Под приварку;Ручной;65/50;16;Хладостойкая сталь;0;Под заказ;7000107;0.png;-
Кран шаровой разборный проходной неполнопроходной под приварку ручной КШ-Р.П.НП.П.Р. DN 100/80 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.П.Р.;-;Под приварку;Ручной;100/80;16;Хладостойкая сталь;0;Под заказ;7000108;0.png;-
Кран шаровой разборный проходной неполнопроходной под приварку ручной КШ-Р.П.НП.П.Р. DN 125/100 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.П.Р. ;-;Под приварку;Ручной;125/100;16;Хладостойкая сталь;0;Под заказ;7000109;0.png;-
Кран шаровой разборный проходной неполнопроходной муфтовый ручной КШ-Р.П.НП.М.Р. DN 65/50 PN 1,6 МПа, корпус ст. 09Г2С, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.НП.М.Р.;-;Муфтовое;Ручной;65/50;16;Хладостойкая сталь;0;Под заказ;7000110;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 10 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;10;16;Коррозионностойкая сталь;0;Под заказ;7000111;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 15 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;15;16;Коррозионностойкая сталь;0;Под заказ;7000112;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 20 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;20;16;Коррозионностойкая сталь;0;Под заказ;7000113;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 25 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;25;16;Коррозионностойкая сталь;0;Под заказ;7000114;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 32 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;32;16;Коррозионностойкая сталь;0;Под заказ;7000115;0.png;-
Кран шаровой разборный проходной полнопроходной фланцевый ручной КШ-Р.П.ПП.Ф.Р. DN 40 PN 1,6 МПа, корпус ст. 12Х18Н10Т, класс герметичности «А» по ГОСТ 9544-2015;Краны шаровые;КШ-Р.П.ПП.Ф.Р.;-;Фланцевое;Ручной;40;16;Коррозионностойкая сталь;0;Под заказ;7000116;0.png;-
